id,Phase ID,Plant phase,Phase operating status,project,project_other,parent,owner,ownership,province,country,region,status,steel_capacity,iron_capacity,process,equipment,url,lat,lng
P100000121250,S100000131918,Main plant,announced,NLMK Stoilensky iron plant,,Stoylenskiy Gorno-Obogatitel'nyi Kombinat AO [100%],Stoylenskiy Gorno-Obogatitel'nyi Kombinat AO,unknown,Belgorod,Russia,Eurasia,announced,N/A,2500.0,ironmaking_DRI,DRI,https://www.gem.wiki/NLMK_Stoilensky_iron_plant,51.243964,37.783498
P100000120921,S100000131920,Expansion,announced,Cleveland-Cliffs Middletown steel plant,,Cleveland-Cliffs Inc [100%],Cleveland-Cliffs Inc,N/A,Ohio,United States,North America,announced,N/A,2000.0,ironmaking_DRI,DRI,https://www.gem.wiki/Cleveland-Cliffs_Middletown_steel_plant,39.488589,-84.386197
P100000121184,S100000131753,Expansion,operating,Shyam Metalics Sambalpur Steel Plant,,Shyam Metalics and Energy Ltd [100%],Shyam Metalics and Energy Limited,N/A,Odisha,India,Asia Pacific,announced,673.0,743.0,integrated_BF_and_DRI,"DRI, BF, EAF, other",https://www.gem.wiki/Shyam_Metalics_Sambalpur_Steel_Plant,21.680344,84.04179
P100000121184,S100000131753,Expansion,operating,Shyam Metalics Sambalpur Steel Plant,,Shyam Metalics and Energy Ltd [100%],Shyam Metalics and Energy Limited,N/A,Odisha,India,Asia Pacific,operating,461.0,528.0,integrated_BF_and_DRI,"DRI, BF, EAF, other",https://www.gem.wiki/Shyam_Metalics_Sambalpur_Steel_Plant,21.680344,84.04179
P100000121183,S100000131751,Expansion,operating,Shyam Metalics Jamuria Steel Plant,,Shyam Metalics and Energy Ltd [100%],Shyam Metalics and Energy Limited,N/A,West Bengal,India,Asia Pacific,announced,400.0,600.0,integrated_BF_and_DRI,"DRI, BF, EAF, other",https://www.gem.wiki/Shyam_Metalics_Jamuria_Steel_Plant,23.693749,87.122711
P100000121183,S100000131751,Expansion,operating,Shyam Metalics Jamuria Steel Plant,,Shyam Metalics and Energy Ltd [100%],Shyam Metalics and Energy Limited,N/A,West Bengal,India,Asia Pacific,operating,449.0,228.0,integrated_BF_and_DRI,"DRI, BF, EAF, other",https://www.gem.wiki/Shyam_Metalics_Jamuria_Steel_Plant,23.693749,87.122711
P100000120687,S100000130999,Main plant,operating,Ch'ŏngjin Ironworks steel plant,"청진제강소 (Korean), 淸津製鋼所 (Chinese)",Government of North Korea [100%],"Korea, Democratic People's Republic of (Government)",N/A,North Hamgyeong,North Korea,Asia Pacific,operating,2000.0,>0,integrated_DRI,"DRI, BOF, EAF",https://www.gem.wiki/Ch'ŏngjin_Ironworks_steel_plant,41.777936,129.792399
P100000120001,S100000130001,Main plant,operating,GHC Emirates Steel Industries Abu Dhabi plant,حديد الإمارات أركان (Arabic),Abu Dhabi Developmental Holding Company PJSC [100.0%],Emirates Steel Industries Company PJS,Full,Abu Dhabi,United Arab Emirates,Middle East,operating,3600.0,4000.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/GHC_Emirates_Steel_Industries_Abu_Dhabi_plant,24.322033,54.467987
P100000120685,S100000130997,Main plant,operating,Devki Steel Mills Kwale plant,,Devki Group [100.0%],DEVKI STEEL MILLS LTD,N/A,Kwale County,Kenya,Africa,operating,1000.0,500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Devki_Steel_Mills_Kwale_plant,-3.77734,39.279963
P100000120006,S100000130006,Main plant,operating,ArcelorMittal Acindar Villa Constitución steel plant,Planta siderúrgica Acindar (Spanish),ArcelorMittal SA [100.0%],Acindar Industria Argentina de Aceros SA,N/A,Santa Fe,Argentina,Central & South America,operating,2000.0,600.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Acindar_Villa_Constitución_steel_plant,-33.249936,-60.300415
P100000120007,S100000130007,Main plant,operating,TenarisSiderca Campana steel plant,Planta siderúrgica TenarisSiderca (Spanish),Tenaris SA [100.0%],Siderca SAI y C,N/A,Buenos Aires,Argentina,Central & South America,operating,770.0,960.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/TenarisSiderca_Campana_steel_plant,-34.152554,-58.977388
P100000120013,S100000130019,Expansion,announced,GFG Liberty Steel Australia Whyalla steel plant,,unknown,Gfg Alliance Ltd,unknown,South Australia,Australia,Asia Pacific,announced,1500.0,1800.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/GFG_Liberty_Steel_Australia_Whyalla_steel_plant,-33.009381,137.587836
P100000120027,S100000130034,Expansion,announced,ArcelorMittal Gent steel plant,,ArcelorMittal SA [100%],ArcelorMittal SA,N/A,Vlaanderen,Belgium,Europe,announced,2500.0,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Gent_steel_plant,51.169929,3.804462
P100000120032,S100000130039,Main plant,operating,Sulb Bahrain Al Hidd steel plant,شركة صلب (Arabic),Foulath Holding BSCC [50.0%]; Yamato Kogyo Co Ltd [50.0%],SULB Bahrain,N/A,Muharraq,Bahrain,Middle East,operating,1100.0,1600.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Sulb_Bahrain_Al_Hidd_steel_plant,26.198152,50.679893
P100000120057,S100000130068,Main plant,operating,ArcelorMittal Montreal steel plant,,ArcelorMittal SA [100.0%],ArcelorMittal Long Products Canada GP,N/A,Quebec,Canada,North America,operating,2400.0,1650.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Montreal_steel_plant,45.835148,-73.254957
P100000120058,S100000130071,Expansion,announced,ArcelorMittal Dofasco steel plant,,ArcelorMittal SA [100.0%],ArcelorMittal Dofasco Inc,N/A,Ontario,Canada,North America,announced,2400.0,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Dofasco_steel_plant,43.269255,-79.804858
P100000120421,S100000130610,Expansion,announced,ThyssenKrupp Steel Duisburg steel plant,,thyssenkrupp AG [100.0%],Thyssenkrupp Steel Europe AG,N/A,North Rhine-Westphalia,Germany,Europe,announced,>0,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ThyssenKrupp_Steel_Duisburg_steel_plant,51.491649,6.733051
P100000120422,S100000130614,Expansion,announced,Hüttenwerke Krupp Mannesmann (HKM) steel plant,,thyssenkrupp AG [50.0%]; Salzgitter AG [30.0%]; Vallourec SA [20.0%],Huettenwerke Krupp Mannesmann GmbH,N/A,North Rhine-Westphalia,Germany,Europe,announced,3000.0,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Hüttenwerke_Krupp_Mannesmann_(HKM)_steel_plant,51.371279,6.72331
P100000120422,S100000130615,Expansion,announced,Hüttenwerke Krupp Mannesmann (HKM) steel plant,,thyssenkrupp AG [50.0%]; Salzgitter AG [30.0%]; Vallourec SA [20.0%],Huettenwerke Krupp Mannesmann GmbH,N/A,North Rhine-Westphalia,Germany,Europe,announced,3000.0,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Hüttenwerke_Krupp_Mannesmann_(HKM)_steel_plant,51.371279,6.72331
P100000120423,S100000130618,Expansion,announced,AG der Dillinger Hüttenwerke Dillingen steel plant,,SHS Stahl Holding Saar GmbH & Co KgaA [32.2%]; ArcelorMittal SA [28.7%]; SHS - Stahl-Holding-Saar GmbH & Co KGaA [24.9%],Aktien Gesellschaft der Dillinger Huettenwerke Societe Anonyme des Forges et Acieries de Dilling,N/A,Saarland,Germany,Europe,announced,1750.0,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/AG_der_Dillinger_Hüttenwerke_Dillingen_steel_plant,49.353884,6.746603
P100000120424,S100000130622,Expansion,announced,Salzgitter Flachstahl steel plant,,Salzgitter AG [100.0%],Salzgitter Flachstahl GmbH,N/A,Lower Saxony,Germany,Europe,announced,1900.0,2100.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Salzgitter_Flachstahl_steel_plant,52.161794,10.409371
P100000120424,S100000131706,Expansion,announced,Salzgitter Flachstahl steel plant,,Salzgitter AG [100.0%],Salzgitter Flachstahl GmbH,N/A,Lower Saxony,Germany,Europe,announced,>0,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Salzgitter_Flachstahl_steel_plant,52.161794,10.409371
P100000120425,S100000130625,Expansion,announced,ArcelorMittal Eisenhüttenstadt steel plant,,ArcelorMittal SA [100.0%],ArcelorMittal Eisenhuettenstadt GmbH,N/A,Brandenburg,Germany,Europe,announced,2400.0,150.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Eisenhüttenstadt_steel_plant,52.168649,14.623473
P100000120426,S100000130628,Expansion,announced,ArcelorMittal Bremen steel plant,,ArcelorMittal SA [100.0%],ArcelorMittal Bremen GmbH,N/A,Bremen,Germany,Europe,announced,1400.0,2000.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Bremen_steel_plant,53.133305,8.688193
P100000120427,S100000130629,Main plant,operating,ArcelorMittal Hamburg steel plant,,ArcelorMittal SA [100.0%],ArcelorMittal Hamburg GmbH,N/A,Hamburg,Germany,Europe,operating,1100.0,600.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Hamburg_steel_plant,53.522601,9.900749
P100000120439,S100000130646,Main plant,operating,Algerian Qatari Steel Jijel plant,الجزائرية القطرية للصلب (Arabic),Industries Qatar QPSC [49.0%]; Groupe Industriel Sider SpA [46.0%]; other [5.0%],Algerian Qatari Steel,Partial,Jijel,Algeria,Africa,operating,2200.0,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Algerian_Qatari_Steel_Jijel_plant,36.753961,6.24442
P100000120439,S100000130647,Expansion,announced,Algerian Qatari Steel Jijel plant,الجزائرية القطرية للصلب (Arabic),Industries Qatar QPSC [49.0%]; Groupe Industriel Sider SpA [46.0%]; other [5.0%],Algerian Qatari Steel,Partial,Jijel,Algeria,Africa,announced,1800.0,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Algerian_Qatari_Steel_Jijel_plant,36.753961,6.24442
P100000120441,S100000130650,Main plant,operating,Tosyali Algerie Oran steel plant,Tosyali Algérie (French) ; شركة توسيالي الجزائرية التركية للحديد والصلب (Arabic),Tosyalı Holding AŞ [100.0%],Tosyali Ironsteel Industry Algerie SPA,N/A,Oran,Algeria,Africa,operating,3700.0,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Tosyali_Algerie_Oran_steel_plant,35.770912,-0.263031
P100000120441,S100000130651,Expansion,operating,Tosyali Algerie Oran steel plant,Tosyali Algérie (French) ; شركة توسيالي الجزائرية التركية للحديد والصلب (Arabic),Tosyalı Holding AŞ [100.0%],Tosyali Ironsteel Industry Algerie SPA,N/A,Oran,Algeria,Africa,announced,2000.0,N/A,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Tosyali_Algerie_Oran_steel_plant,35.770912,-0.263031
P100000120441,S100000130651,Expansion,operating,Tosyali Algerie Oran steel plant,Tosyali Algérie (French) ; شركة توسيالي الجزائرية التركية للحديد والصلب (Arabic),Tosyalı Holding AŞ [100.0%],Tosyali Ironsteel Industry Algerie SPA,N/A,Oran,Algeria,Africa,operating,N/A,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Tosyali_Algerie_Oran_steel_plant,35.770912,-0.263031
P100000120445,S100000130655,Main plant,operating,Egyptian Sponge Iron and Steel Company Sadat City plant,الشركة المصرية للحديد الإسفنجي و الصلب (Arabic),Beshay Steel [100.0%],Egyptian Sponge Iron & Steel Co,N/A,Menofia,Egypt,Africa,operating,3000.0,1800.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Egyptian_Sponge_Iron_and_Steel_Company_Sadat_City_plant,30.393079,30.58773
P100000120446,S100000130656,Main plant,operating,Al-Ezz Dekheila Steel Alexandria plant,العز الدخيلة للصلب - الاسكندرية (Arabic),Al Ezz Dekheila Steel Company Alexandria SAE [100%],Al Ezz Dekheila Steel Company Alexandria SAE,N/A,Alexandria,Egypt,Africa,operating,3200.0,2320.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Al-Ezz_Dekheila_Steel_Alexandria_plant,31.123467,29.80987
P100000120447,S100000130657,Main plant,operating,Ezz Flat Steel Ain Sokhna plant,حديد عز (Arabic),Ezz Steel Co [64.0%]; other [36.0%],Al Ezz for Flat Steel Industries Company SAE,N/A,Suez,Egypt,Africa,operating,2300.0,1900.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Ezz_Flat_Steel_Ain_Sokhna_plant,29.692045,32.322117
P100000120449,S100000130660,Main plant,operating,Suez Steel Solb Misr Attaka plant,شركة السويس للصلب (Arabic),LITAT Holding Co Ltd [100.0%],Suez Steel Company SAE,N/A,Suez,Egypt,Africa,operating,2100.0,2100.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Suez_Steel_Solb_Misr_Attaka_plant,29.923176,32.466587
P100000120452,S100000130664,Expansion,announced,ArcelorMittal Asturias (Gijón) steel plant,,ArcelorMittal SA [99.8%]; other [0.2%],Arcelormittal Espana SA,N/A,Asturias,Spain,Europe,announced,1100.0,2300.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Asturias_(Gijón)_steel_plant,43.525092,-5.731926
P100000120466,S100000131762,Expansion,announced,Hydnum Steel Castilla-La Mancha plant,,unknown,Hydnum Steel,unknown,Ciudad Real,Spain,Europe,announced,1100.0,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Hydnum_Steel_Castilla-La_Mancha_plant,38.688849,-4.107015
P100000120471,S100000130685,Main plant,announced,Blastr Inkoo steel plant,,unknown,Blastr Green Steel AS,unknown,Uusimaa,Finland,Europe,announced,2500.0,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Blastr_Inkoo_steel_plant,60.0175,23.9126
P100000120472,S100000130688,Expansion,announced,ArcelorMittal Dunkerque steel plant,,ArcelorMittal SA [100.0%],Arcelormittal Atlantique et Lorraine SASU,N/A,Haus-de-France,France,Europe,announced,4500.0,2500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Dunkerque_steel_plant,51.041274,2.292948
P100000120565,S100000130840,Main plant,operating,Shyam Steel Durgapur plant,,unknown,Shyam Steel Industries Ltd,unknown,West Bengal,India,Asia Pacific,operating,700.0,800.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Shyam_Steel_Durgapur_plant,23.50844,87.282253
P100000120565,S100000130841,Expansion,construction,Shyam Steel Durgapur plant,,unknown,Shyam Steel Industries Ltd,unknown,West Bengal,India,Asia Pacific,construction,320.0,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Shyam_Steel_Durgapur_plant,23.50844,87.282253
P100000120581,S100000130863,Main plant,operating,Mobarakeh Steel Hormuzgan Steel Company plant,شرکت فولاد هرمزگان (‎Persian),Iranian Mines & Mining Industries Development & Renovation Organization,Mobarakeh Steel Co,Full,Hormuzgan,Iran,Middle East,operating,1500.0,1660.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Mobarakeh_Steel_Hormuzgan_Steel_Company_plant,27.161426,56.10058
P100000120582,S100000130865,Main plant,operating,Khorasan Steel Complex,مجتمع فولاد خراسان (سهامی عام) (‎Persian),Khorasan Steel Complex Co [100%],Khorasan Steel Complex Co,Full,Razavi Khorasan,Iran,Middle East,operating,1400.0,1600.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Khorasan_Steel_Complex,36.3445,58.67875
P100000120583,S100000130866,Main plant,operating,Khouzestan Steel plant,شرکت فولاد خوزستان (‎Persian),Khouzestan Steel Co [100%],Khouzestan Steel Co,Full,Khouzestan,Iran,Middle East,operating,3600.0,3819.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Khouzestan_Steel_plant,31.270091,48.732904
P100000120584,S100000130868,Main plant,operating,Mobarakeh Steel Complex Isfahan,شرکت فولاد مبارکه (‎Persian),Iranian Mines & Mining Industries Development & Renovation Organization,Mobarakeh Steel Co,Full,Isfahan,Iran,Middle East,operating,10000.0,7610.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Mobarakeh_Steel_Complex_Isfahan,32.244,51.4263
P100000120585,S100000130869,Main plant,operating,Natanz Steel Company Isfahan plant,شرکت فولاد نطنز (‎Persian),unknown,Natanz Steel Company,unknown,Isfahan,Iran,Middle East,operating,1000.0,N/A,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Natanz_Steel_Company_Isfahan_plant,33.428593,51.982273
P100000120585,S100000130869,Main plant,operating,Natanz Steel Company Isfahan plant,شرکت فولاد نطنز (‎Persian),unknown,Natanz Steel Company,unknown,Isfahan,Iran,Middle East,announced,N/A,1500.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Natanz_Steel_Company_Isfahan_plant,33.428593,51.982273
P100000120586,S100000130871,Main plant,operating,Pasargad Steel Complex Fars,مجتمع صنعتی ذوب آهن پاسارگاد (‎Persian),unknown,Pasargad Steel Complex Co.,unknown,Fars,Iran,Middle East,operating,1500.0,1800.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Pasargad_Steel_Complex_Fars,29.191019,52.845405
P100000120589,S100000130874,Main plant,operating,Jahan Foolad Sirjan Steel Kerman plant,شرکت مجتمع جهان فولاد سیرجان (Persian),unknown,Siirjan Jahan Steel Complex,Partial,Kerman,Iran,Middle East,operating,1200.0,960.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Jahan_Foolad_Sirjan_Steel_Kerman_plant,29.13806,55.375073
P100000120589,S100000130875,Expansion,construction,Jahan Foolad Sirjan Steel Kerman plant,شرکت مجتمع جهان فولاد سیرجان (Persian),unknown,Siirjan Jahan Steel Complex,Partial,Kerman,Iran,Middle East,construction,1300.0,900.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Jahan_Foolad_Sirjan_Steel_Kerman_plant,29.13806,55.375073
P100000120590,S100000130878,Expansion,announced,Arvand Jahanara Steel Khouzestan plant,شرکت فولاد جهان آرا اروند (Persian),unknown,Arvand Jahan Ara Steel Co,unknown,Khouzestan,Iran,Middle East,announced,1200.0,6000.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Arvand_Jahanara_Steel_Khouzestan_plant,30.510886,48.241356
P100000120593,S100000130883,Main plant,construction,Makran Steel Sistan and Baluchestan Complex,,Iranian Mines & Mining Industries Development & Renovation Organization [100.0%],Makran Steel Company,Full,Sistan and Baluchestan,Iran,Middle East,construction,3200.0,1600.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Makran_Steel_Sistan_and_Baluchestan_Complex,25.44839772,60.64084876
P100000120594,S100000130884,Main plant,announced,Qeshm Steel Development Hormuzgan plant,,Iranian Mines & Mining Industries Development & Renovation Organization [100.0%],Qeshm Steel Development Co,Full,Hormuzgan,Iran,Middle East,announced,1500.0,1700.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Qeshm_Steel_Development_Hormuzgan_plant,26.826494,55.957708
P100000120594,S100000130885,Expansion,announced,Qeshm Steel Development Hormuzgan plant,,Iranian Mines & Mining Industries Development & Renovation Organization [100.0%],Qeshm Steel Development Co,Full,Hormuzgan,Iran,Middle East,announced,1500.0,1700.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Qeshm_Steel_Development_Hormuzgan_plant,26.826494,55.957708
P100000120595,S100000130886,Main plant,construction,Kurdistan Steel Kurdistan plant,,Iranian Mines & Mining Industries Development & Renovation Organization [100.0%],Kurdistan Steel Company,Full,Kurdistan,Iran,Middle East,construction,1000.0,1000.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Kurdistan_Steel_Kurdistan_plant,36.240352,46.278405
P100000120596,S100000130887,Main plant,operating,Kish South Kaveh Steel Hormuzgan plant,,Mostazafan Foundation [50.0%]; Taghtiran Industrial Group [50.0%],Kish South Kaveh Steel Company,Partial,Hormuzgan,Iran,Middle East,operating,1200.0,1860.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Kish_South_Kaveh_Steel_Hormuzgan_plant,27.169696,56.095207
P100000120597,S100000130889,Main plant,operating,Arfa Iron and Steel Yazd plant,,unknown,Arfa Iron and Steel Co.,unknown,Yazd,Iran,Middle East,operating,1000.0,1200.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Arfa_Iron_and_Steel_Yazd_plant,32.39309,53.7566
P100000120598,S100000130891,Main plant,operating,Sirjan Iranian Steel Kerman Plant,,Middle East Mines & Mineral Industries Development Holding Co,Iranian Sirjan Steel Company,N/A,Kerman,Iran,Middle East,operating,1000.0,900.0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Sirjan_Iranian_Steel_Kerman_Plant,29.928062,56.736539
P100000120602,S100000131671,Expansion,construction,Sabzevar Steel Complex Razavi Khorasan,,unknown,Sabzevar Pars Steel Complex,unknown,Razavi Khorasan,Iran,Middle East,construction,800.0,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Sabzevar_Steel_Complex_Razavi_Khorasan,36.58952,57.571719
P100000120602,S100000131671,Expansion,construction,Sabzevar Steel Complex Razavi Khorasan,,unknown,Sabzevar Pars Steel Complex,unknown,Razavi Khorasan,Iran,Middle East,announced,N/A,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Sabzevar_Steel_Complex_Razavi_Khorasan,36.58952,57.571719
